customer_id,segment,city,state,country,zipcode,type
15068,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
15026,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
15024,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
12838,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
12855,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
15003,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
14591,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
14348,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
4943,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
1900,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
5670,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
1464,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
5292,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
14768,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
10327,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
10070,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
8760,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
3975,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
2907,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
509,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
882,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
13832,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
10099,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
1146,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
12005,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
1461,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
11674,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
11597,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
1928,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
6388,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
9918,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
6517,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
8398,Consumer,Bayamon,PR,Puerto Rico,957.0,DEBIT
8360,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
3125,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
4899,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
5326,Consumer,Los Angeles,CA,EE. UU.,90066.0,TRANSFER
494,Consumer,Greeley,CO,EE. UU.,80631.0,TRANSFER
928,Consumer,Brooklyn,NY,EE. UU.,11226.0,TRANSFER
4960,Consumer,Roseburg,OR,EE. UU.,97470.0,TRANSFER
7762,Consumer,Brooklyn,NY,EE. UU.,11209.0,TRANSFER
10316,Consumer,Saint Peters,MO,EE. UU.,63376.0,TRANSFER
4306,Consumer,Norfolk,VA,EE. UU.,23503.0,TRANSFER
4161,Consumer,Chicago,IL,EE. UU.,60617.0,TRANSFER
6034,Consumer,San Diego,CA,EE. UU.,92114.0,TRANSFER
9247,Consumer,Chicago,IL,EE. UU.,60615.0,TRANSFER
960,Consumer,New Bedford,MA,EE. UU.,2740.0,TRANSFER
9989,Consumer,Augusta,GA,EE. UU.,30906.0,TRANSFER
10165,Consumer,Bakersfield,CA,EE. UU.,93308.0,TRANSFER
8245,Consumer,San Antonio,TX,EE. UU.,78223.0,TRANSFER
7465,Consumer,Albuquerque,NM,EE. UU.,87120.0,TRANSFER
1107,Consumer,Waipahu,HI,EE. UU.,96797.0,TRANSFER
2284,Consumer,Philadelphia,PA,EE. UU.,19140.0,TRANSFER
636,Consumer,Long Beach,CA,EE. UU.,90806.0,TRANSFER
5584,Consumer,New York,NY,EE. UU.,10021.0,TRANSFER
3340,Consumer,Chapel Hill,NC,EE. UU.,27514.0,TRANSFER
1576,Consumer,San Diego,CA,EE. UU.,92113.0,TRANSFER
9640,Consumer,Detroit,MI,EE. UU.,48213.0,TRANSFER
9663,Consumer,Ypsilanti,MI,EE. UU.,48197.0,TRANSFER
9867,Consumer,Phoenix,AZ,EE. UU.,85033.0,TRANSFER
9220,Consumer,San Diego,CA,EE. UU.,92115.0,TRANSFER
3921,Consumer,East Lansing,MI,EE. UU.,48823.0,TRANSFER
1564,Consumer,Brooklyn,NY,EE. UU.,11218.0,TRANSFER
7231,Consumer,Stamford,CT,EE. UU.,6902.0,TRANSFER
9008,Consumer,Hanover,PA,EE. UU.,17331.0,TRANSFER
5158,Consumer,Bronx,NY,EE. UU.,10467.0,TRANSFER
2465,Consumer,Diamond Bar,CA,EE. UU.,91765.0,TRANSFER
3138,Consumer,Houston,TX,EE. UU.,77036.0,TRANSFER
777,Consumer,Los Angeles,CA,EE. UU.,90023.0,TRANSFER
2947,Consumer,Hayward,CA,EE. UU.,94544.0,TRANSFER
4839,Consumer,Milwaukee,WI,EE. UU.,53215.0,TRANSFER
1443,Consumer,West Orange,NJ,EE. UU.,7052.0,TRANSFER
1449,Consumer,Lawrenceville,GA,EE. UU.,30044.0,TRANSFER
3914,Consumer,Manchester,CT,EE. UU.,6040.0,TRANSFER
134,Consumer,Brooklyn,NY,EE. UU.,11224.0,TRANSFER
4896,Consumer,La Puente,CA,EE. UU.,91744.0,TRANSFER
3444,Consumer,Los Angeles,CA,EE. UU.,90027.0,TRANSFER
6005,Consumer,Victorville,CA,EE. UU.,92392.0,TRANSFER
12332,Consumer,Richmond,VA,EE. UU.,23223.0,TRANSFER
6049,Consumer,Florissant,MO,EE. UU.,63033.0,TRANSFER
12286,Consumer,Baltimore,MD,EE. UU.,21224.0,TRANSFER
4552,Consumer,Jacksonville,FL,EE. UU.,32244.0,TRANSFER
4215,Consumer,Miami,FL,EE. UU.,33175.0,TRANSFER
8115,Consumer,Cupertino,CA,EE. UU.,95014.0,TRANSFER
8853,Consumer,Littleton,CO,EE. UU.,80126.0,TRANSFER
8196,Consumer,Eagle Pass,TX,EE. UU.,78852.0,TRANSFER
11686,Consumer,Carlsbad,CA,EE. UU.,92009.0,TRANSFER
8712,Consumer,Riverside,CA,EE. UU.,92504.0,TRANSFER
8470,Consumer,Escondido,CA,EE. UU.,92026.0,TRANSFER
9608,Consumer,Fontana,CA,EE. UU.,92335.0,TRANSFER
11760,Consumer,Ballwin,MO,EE. UU.,63021.0,TRANSFER
1996,Consumer,Brooklyn,NY,EE. UU.,11220.0,TRANSFER
8703,Consumer,Carlisle,PA,EE. UU.,17013.0,TRANSFER
11078,Consumer,New Braunfels,TX,EE. UU.,78130.0,TRANSFER
7766,Consumer,Saint Charles,MO,EE. UU.,63301.0,TRANSFER
2717,Consumer,Spring Valley,NY,EE. UU.,10977.0,TRANSFER
9324,Consumer,Madison,WI,EE. UU.,53704.0,TRANSFER
8188,Consumer,Las Vegas,NV,EE. UU.,89121.0,TRANSFER
3938,Consumer,Albuquerque,NM,EE. UU.,87105.0,TRANSFER
11700,Consumer,Goose Creek,SC,EE. UU.,29445.0,TRANSFER
8148,Consumer,Tampa,FL,EE. UU.,33624.0,TRANSFER
4308,Consumer,Irvington,NJ,EE. UU.,7111.0,TRANSFER
2553,Consumer,Ontario,CA,EE. UU.,91764.0,TRANSFER
12416,Consumer,Bronx,NY,EE. UU.,10467.0,TRANSFER
1733,Consumer,Pharr,TX,EE. UU.,78577.0,TRANSFER
245,Consumer,Yonkers,NY,EE. UU.,10701.0,TRANSFER
7457,Consumer,El Monte,CA,EE. UU.,91732.0,TRANSFER
2861,Consumer,Honolulu,HI,EE. UU.,96816.0,TRANSFER
6168,Consumer,Pharr,TX,EE. UU.,78577.0,TRANSFER
3980,Consumer,Winnetka,CA,EE. UU.,91306.0,TRANSFER
8488,Consumer,Pompano Beach,FL,EE. UU.,33064.0,TRANSFER
2278,Consumer,Reynoldsburg,OH,EE. UU.,43068.0,TRANSFER
10823,Consumer,Hamtramck,MI,EE. UU.,48212.0,TRANSFER
11928,Consumer,Bolingbrook,IL,EE. UU.,60440.0,TRANSFER
6248,Consumer,Union City,CA,EE. UU.,94587.0,TRANSFER
4789,Consumer,Medina,OH,EE. UU.,44256.0,TRANSFER
9253,Consumer,Fort Lauderdale,FL,EE. UU.,33313.0,TRANSFER
10961,Consumer,Highland,CA,EE. UU.,92346.0,TRANSFER
188,Consumer,Los Angeles,CA,EE. UU.,90019.0,TRANSFER
11741,Consumer,Roseville,MI,EE. UU.,48066.0,TRANSFER
3971,Consumer,Jonesboro,AR,EE. UU.,72401.0,TRANSFER
2141,Consumer,Elk Grove,CA,EE. UU.,95758.0,TRANSFER
12280,Consumer,Tallahassee,FL,EE. UU.,32308.0,TRANSFER
4742,Consumer,Oceanside,CA,EE. UU.,92057.0,TRANSFER
3559,Consumer,North Las Vegas,NV,EE. UU.,89030.0,TRANSFER
638,Consumer,Bridgeton,NJ,EE. UU.,8302.0,TRANSFER
2110,Consumer,Fullerton,CA,EE. UU.,92833.0,TRANSFER
11731,Consumer,Encinitas,CA,EE. UU.,92024.0,TRANSFER
5977,Consumer,Montebello,CA,EE. UU.,90640.0,TRANSFER
9459,Consumer,San Francisco,CA,EE. UU.,94109.0,TRANSFER
4187,Consumer,Augusta,GA,EE. UU.,30907.0,TRANSFER
1015,Consumer,Glenview,IL,EE. UU.,60025.0,TRANSFER
9252,Consumer,Chicago,IL,EE. UU.,60647.0,TRANSFER
2975,Consumer,Tempe,AZ,EE. UU.,85282.0,TRANSFER
4452,Consumer,Freeport,NY,EE. UU.,11520.0,TRANSFER
6652,Consumer,San Jose,CA,EE. UU.,95111.0,TRANSFER
3365,Consumer,Rock Hill,SC,EE. UU.,29730.0,TRANSFER
3369,Consumer,Rome,NY,EE. UU.,13440.0,TRANSFER
895,Consumer,Chicago,IL,EE. UU.,60660.0,TRANSFER
7390,Consumer,New Bedford,MA,EE. UU.,2740.0,TRANSFER
2149,Consumer,Tucson,AZ,EE. UU.,85746.0,TRANSFER
6075,Consumer,Austin,TX,EE. UU.,78753.0,TRANSFER
5481,Consumer,Scottsdale,AZ,EE. UU.,85254.0,TRANSFER
10731,Consumer,Riverside,CA,EE. UU.,92507.0,TRANSFER
11654,Consumer,Santa Cruz,CA,EE. UU.,95060.0,TRANSFER
6397,Consumer,Oregon City,OR,EE. UU.,97045.0,TRANSFER
6906,Consumer,Dallas,TX,EE. UU.,75217.0,TRANSFER
6600,Consumer,Escondido,CA,EE. UU.,92026.0,TRANSFER
11073,Consumer,Tonawanda,NY,EE. UU.,14150.0,TRANSFER
1191,Consumer,Annandale,VA,EE. UU.,22003.0,TRANSFER
8102,Consumer,Memphis,TN,EE. UU.,38118.0,TRANSFER
7051,Consumer,Wheaton,IL,EE. UU.,60187.0,TRANSFER
4044,Consumer,Plano,TX,EE. UU.,75023.0,TRANSFER
235,Consumer,Piscataway,NJ,EE. UU.,8854.0,TRANSFER
703,Consumer,Miami,FL,EE. UU.,33155.0,TRANSFER
5289,Consumer,Bismarck,ND,EE. UU.,58501.0,TRANSFER
3916,Consumer,Chesapeake,VA,EE. UU.,23322.0,TRANSFER
9600,Consumer,Toms River,NJ,EE. UU.,8753.0,TRANSFER
9107,Consumer,Los Angeles,CA,EE. UU.,90063.0,TRANSFER
5979,Consumer,Vista,CA,EE. UU.,92084.0,TRANSFER
3934,Consumer,Algonquin,IL,EE. UU.,60102.0,TRANSFER
9426,Consumer,Aurora,CO,EE. UU.,80013.0,TRANSFER
2513,Consumer,Philadelphia,PA,EE. UU.,19144.0,TRANSFER
10632,Consumer,Escondido,CA,EE. UU.,92025.0,TRANSFER
9154,Consumer,Detroit,MI,EE. UU.,48224.0,TRANSFER
9897,Consumer,San Jose,CA,EE. UU.,95127.0,TRANSFER
11198,Consumer,Marietta,GA,EE. UU.,30067.0,TRANSFER
1753,Consumer,Pekin,IL,EE. UU.,61554.0,TRANSFER
2790,Consumer,Santa Ana,CA,EE. UU.,92705.0,TRANSFER
1756,Consumer,Dallas,TX,EE. UU.,75227.0,TRANSFER
10042,Consumer,Canyon Country,CA,EE. UU.,91351.0,TRANSFER
9698,Consumer,Indianapolis,IN,EE. UU.,46226.0,TRANSFER
1448,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9072,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2569,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
5038,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2683,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
197,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7200,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
12018,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
12240,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10311,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8203,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3948,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10969,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10461,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
11344,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10852,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2095,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
6145,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7101,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10053,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1234,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
6900,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7614,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9177,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
346,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10240,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3767,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3230,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9531,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
5361,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4565,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3047,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
12319,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1326,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4528,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
6706,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4350,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
5971,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9285,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7757,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9604,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2402,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1117,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
6165,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1916,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2796,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
39,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
5533,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
11129,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8845,Consumer,San Juan,PR,Puerto Rico,921.0,TRANSFER
9304,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3677,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10517,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10548,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7270,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4622,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1748,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4775,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7948,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1627,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1243,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7635,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3142,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8024,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
5023,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9581,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9294,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3797,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
11999,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3715,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2922,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
967,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8481,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8205,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
11380,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
12052,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3915,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8051,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3249,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7894,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9197,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
5855,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4611,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1657,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9202,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9368,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
712,Consumer,Vega Baja,PR,Puerto Rico,693.0,TRANSFER
12279,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8520,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3373,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8587,Consumer,San Juan,PR,Puerto Rico,921.0,TRANSFER
288,Consumer,San Juan,PR,Puerto Rico,921.0,TRANSFER
8004,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1507,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
228,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10753,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2368,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9484,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7005,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9164,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10500,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3814,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4346,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2233,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7045,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7330,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2136,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
12333,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2062,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2518,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
7007,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
11743,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
5001,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
6162,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4045,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
11197,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10610,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
10046,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
13443,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
3636,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
1001,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
5082,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
934,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
10735,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
6346,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
12128,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
14745,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
11507,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
11365,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
2860,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
614,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
3433,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
8502,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
9210,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
13575,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
4744,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
6735,Corporate,Caguas,PR,Puerto Rico,725.0,CASH
6524,Consumer,Bronx,NY,EE. UU.,10458.0,DEBIT
5209,Consumer,Detroit,MI,EE. UU.,48205.0,DEBIT
5518,Consumer,Princeton,NJ,EE. UU.,8540.0,DEBIT
9955,Consumer,Chandler,AZ,EE. UU.,85225.0,DEBIT
10672,Consumer,Los Angeles,CA,EE. UU.,90043.0,DEBIT
2129,Consumer,El Cajon,CA,EE. UU.,92021.0,DEBIT
1450,Consumer,Saint Paul,MN,EE. UU.,55106.0,DEBIT
2289,Consumer,Hilliard,OH,EE. UU.,43026.0,DEBIT
9555,Consumer,Orange Park,FL,EE. UU.,32073.0,DEBIT
323,Consumer,New York,NY,EE. UU.,10025.0,DEBIT
3046,Consumer,Hyattsville,MD,EE. UU.,20783.0,DEBIT
10307,Consumer,Tustin,CA,EE. UU.,92780.0,DEBIT
2630,Consumer,Chicago,IL,EE. UU.,60625.0,DEBIT
5268,Consumer,Tonawanda,NY,EE. UU.,14150.0,DEBIT
8802,Consumer,Amarillo,TX,EE. UU.,79109.0,DEBIT
3544,Consumer,Bismarck,ND,EE. UU.,58501.0,DEBIT
6011,Consumer,Decatur,GA,EE. UU.,30032.0,DEBIT
9662,Consumer,San Pablo,CA,EE. UU.,94806.0,DEBIT
3370,Consumer,Hialeah,FL,EE. UU.,33016.0,DEBIT
12245,Consumer,Anaheim,CA,EE. UU.,92804.0,DEBIT
1562,Consumer,Orlando,FL,EE. UU.,32808.0,DEBIT
1508,Consumer,Brooklyn,NY,EE. UU.,11220.0,DEBIT
7523,Consumer,San Antonio,TX,EE. UU.,78228.0,DEBIT
5671,Consumer,Philadelphia,PA,EE. UU.,19120.0,DEBIT
7748,Consumer,Long Beach,CA,EE. UU.,90804.0,DEBIT
4794,Consumer,Simi Valley,CA,EE. UU.,93063.0,DEBIT
971,Consumer,Douglasville,GA,EE. UU.,30135.0,DEBIT
3420,Consumer,Catonsville,MD,EE. UU.,21228.0,DEBIT
2742,Consumer,Henderson,NV,EE. UU.,89015.0,DEBIT
7803,Consumer,Lompoc,CA,EE. UU.,93436.0,DEBIT
3939,Consumer,North Las Vegas,NV,EE. UU.,89030.0,DEBIT
8118,Consumer,Cumberland,MD,EE. UU.,21502.0,DEBIT
4561,Consumer,Jonesboro,AR,EE. UU.,72401.0,DEBIT
12218,Consumer,Lakewood,OH,EE. UU.,44107.0,DEBIT
3146,Consumer,Opa Locka,FL,EE. UU.,33055.0,DEBIT
9005,Consumer,Elgin,IL,EE. UU.,60120.0,DEBIT
775,Consumer,College Station,TX,EE. UU.,77840.0,DEBIT
8860,Consumer,Hamtramck,MI,EE. UU.,48212.0,DEBIT
6948,Consumer,Round Rock,TX,EE. UU.,78664.0,DEBIT
2497,Consumer,Mesquite,TX,EE. UU.,75150.0,DEBIT
137,Consumer,Broken Arrow,OK,EE. UU.,74012.0,DEBIT
2716,Consumer,Milpitas,CA,EE. UU.,95035.0,DEBIT
3226,Consumer,Memphis,TN,EE. UU.,38118.0,DEBIT
173,Consumer,Lombard,IL,EE. UU.,60148.0,DEBIT
10869,Consumer,Brooklyn,NY,EE. UU.,11220.0,DEBIT
2495,Consumer,Webster,NY,EE. UU.,14580.0,DEBIT
4064,Consumer,Pawtucket,RI,EE. UU.,2860.0,DEBIT
3788,Consumer,Memphis,TN,EE. UU.,38128.0,DEBIT
10560,Consumer,Redmond,WA,EE. UU.,98052.0,DEBIT
2387,Consumer,Cypress,CA,EE. UU.,90630.0,DEBIT
336,Consumer,New York,NY,EE. UU.,10029.0,DEBIT
6936,Consumer,Findlay,OH,EE. UU.,45840.0,DEBIT
5839,Consumer,Bend,OR,EE. UU.,97701.0,DEBIT
6366,Consumer,La Habra,CA,EE. UU.,90631.0,DEBIT
7052,Consumer,Albany,OR,EE. UU.,97321.0,DEBIT
6776,Consumer,San Diego,CA,EE. UU.,92105.0,DEBIT
10385,Consumer,West Covina,CA,EE. UU.,91790.0,DEBIT
4648,Consumer,Jersey City,NJ,EE. UU.,7305.0,DEBIT
7288,Consumer,Laguna Hills,CA,EE. UU.,92653.0,DEBIT
5048,Consumer,Buffalo,NY,EE. UU.,14215.0,DEBIT
8638,Consumer,Los Angeles,CA,EE. UU.,90057.0,DEBIT
11658,Consumer,Portland,OR,EE. UU.,97223.0,DEBIT
4164,Consumer,Panorama City,CA,EE. UU.,91402.0,DEBIT
7945,Consumer,Baltimore,MD,EE. UU.,21215.0,DEBIT
7567,Consumer,Roseburg,OR,EE. UU.,97470.0,DEBIT
12066,Consumer,Union City,NJ,EE. UU.,7087.0,DEBIT
7554,Consumer,Baltimore,MD,EE. UU.,21224.0,DEBIT
9381,Consumer,Loveland,OH,EE. UU.,45140.0,DEBIT
5606,Consumer,New York,NY,EE. UU.,10011.0,DEBIT
4323,Consumer,Mesa,AZ,EE. UU.,85204.0,DEBIT
12000,Consumer,Oceanside,CA,EE. UU.,92057.0,DEBIT
5360,Consumer,Asheboro,NC,EE. UU.,27203.0,DEBIT
2037,Consumer,Rancho Cordova,CA,EE. UU.,95670.0,DEBIT
10116,Consumer,El Paso,TX,EE. UU.,79912.0,DEBIT
10043,Consumer,Columbus,OH,EE. UU.,43230.0,DEBIT
8340,Consumer,Oceanside,CA,EE. UU.,92057.0,DEBIT
2786,Consumer,Chicago,IL,EE. UU.,60622.0,DEBIT
6295,Consumer,Brooklyn,NY,EE. UU.,11207.0,DEBIT
3749,Consumer,San Bernardino,CA,EE. UU.,92407.0,DEBIT
10079,Consumer,Apex,NC,EE. UU.,27502.0,DEBIT
4174,Consumer,San Francisco,CA,EE. UU.,94110.0,DEBIT
6056,Consumer,Virginia Beach,VA,EE. UU.,23464.0,DEBIT
11212,Consumer,Bakersfield,CA,EE. UU.,93304.0,DEBIT
7216,Consumer,Highland,CA,EE. UU.,92346.0,DEBIT
6064,Consumer,South El Monte,CA,EE. UU.,91733.0,DEBIT
12235,Consumer,Winnetka,CA,EE. UU.,91306.0,DEBIT
12072,Consumer,Denver,CO,EE. UU.,80231.0,DEBIT
3932,Consumer,Asheboro,NC,EE. UU.,27203.0,DEBIT
8294,Consumer,Las Vegas,NV,EE. UU.,89103.0,DEBIT
6143,Consumer,Irving,TX,EE. UU.,75061.0,DEBIT
